Date,Location,MaxTemp,MinTemp,Precipitation,WindSpeed,WeatherCondition
2023-05-03,San Jose,44.8,41.1,0.0,41.9,Sunny
2023-05-04,New York,34.4,-3.6,57.8,47.6,Rainy
2023-05-04,Los Angeles,32.8,7.3,0.0,21.6,Rainy
2023-05-04,Chicago,7.9,-9.9,53.7,24.1,Cloudy
2023-05-04,Houston,43.2,12.2,0.0,33.2,Rainy
2023-05-04,Phoenix,0.5,-15.0,0.0,25.6,Sunny
2023-05-04,Philadelphia,7.4,-2.1,59.7,18.9,Sunny
2023-05-04,San Antonio,14.3,-5.8,0.0,47.3,Windy
2023-05-04,San Diego,25.8,-11.9,51.1,57.4,Rainy
2023-05-04,Dallas,15.3,6.1,0.0,49.6,Snowy
2023-05-04,San Jose,24.1,7.3,0.0,42.8,Cloudy
2023-05-05,New York,-1.1,-2.5,0.0,0.4,Sunny
2023-05-05,Los Angeles,33.2,10.3,0.0,39.9,Windy
2023-05-05,Chicago,37.4,-0.7,0.0,39.1,Snowy
2023-05-05,Houston,29.8,-14.3,35.5,48.5,Rainy
2023-05-05,Phoenix,44.8,4.6,0.0,22.9,Windy
2023-05-05,Philadelphia,40.0,-0.6,0.0,24.6,Cloudy
2023-05-05,San Antonio,-8.3,-13.2,87.8,10.8,Snowy
2023-05-05,San Diego,8.4,2.1,0.0,18.9,Cloudy
2023-05-05,Dallas,-6.0,-8.8,0.0,6.9,Cloudy
2023-05-05,San Jose,-1.2,-11.0,98.8,39.4,Cloudy
2023-05-06,New York,20.4,-14.7,0.0,56.6,Snowy
2023-05-06,Los Angeles,2.9,-6.0,0.0,58.8,Cloudy
2023-05-06,Chicago,37.1,2.5,0.0,21.1,Rainy
2023-05-06,Houston,8.8,-5.3,51.5,7.3,Cloudy
2023-05-06,Phoenix,32.4,23.3,0.0,21.7,Windy
2023-05-06,Philadelphia,14.6,9.5,90.9,4.3,Cloudy
2023-05-06,San Antonio,11.0,-12.8,0.0,6.4,Cloudy
2023-05-06,San Diego,14.1,11.1,0.0,54.5,Snowy
2023-05-06,Dallas,12.8,3.2,0.0,20.2,Snowy
2023-05-06,San Jose,18.5,-8.2,0.0,59.0,Sunny
2023-05-07,New York,38.4,35.6,0.0,42.5,Snowy
2023-05-07,Los Angeles,7.6,-4.6,60.4,11.1,Snowy
2023-05-07,Chicago,-7.9,-11.0,0.0,45.0,Windy
2023-05-07,Houston,12.9,-2.2,0.0,40.1,Sunny
2023-05-07,Phoenix,24.2,20.8,0.0,40.0,Cloudy
2023-05-07,Philadelphia,-6.4,-14.1,20.4,15.5,Windy
2023-05-07,San Antonio,16.9,-9.5,57.8,16.9,Sunny
2023-05-07,San Diego,43.8,36.7,0.0,17.1,Rainy
2023-05-07,Dallas,2.0,0.8,0.0,31.9,Sunny
2023-05-07,San Jose,34.3,3.4,0.0,2.8,Snowy
2023-05-08,New York,-7.3,-9.4,24.6,29.6,Windy
2023-05-08,Los Angeles,36.0,18.7,0.0,38.3,Sunny
2023-05-08,Chicago,7.3,-1.5,81.3,2.8,Cloudy
2023-05-08,Houston,8.3,-14.6,84.0,56.0,Cloudy
2023-05-08,Phoenix,25.8,-3.7,0.0,36.5,Sunny
2023-05-08,Philadelphia,-6.2,-7.6,0.0,25.9,Windy
2023-05-08,San Antonio,7.8,-6.6,0.0,48.6,Snowy
2023-05-08,San Diego,37.7,11.8,0.0,6.8,Sunny
2023-05-08,Dallas,1.8,-14.6,0.0,7.0,Rainy
2023-05-08,San Jose,27.7,17.8,0.0,38.9,Rainy
2023-05-09,New York,0.3,-5.5,0.0,41.5,Snowy
2023-05-09,Los Angeles,34.5,18.8,0.0,34.7,Snowy
2023-05-09,Chicago,18.4,-14.6,0.0,38.0,Snowy
2023-05-09,Houston,31.3,-0.6,0.0,49.4,Rainy
2023-05-09,Phoenix,10.6,-8.2,62.0,2.4,Snowy
2023-05-09,Philadelphia,26.5,23.0,0.0,40.0,Windy
2023-05-09,San Antonio,29.6,-10.8,0.0,29.9,Snowy
2023-05-09,San Diego,24.2,10.1,0.0,40.6,Rainy
2023-05-09,Dallas,5.1,2.9,0.0,23.9,Rainy
2023-05-09,San Jose,11.2,-1.2,0.0,2.6,Sunny
2023-05-10,New York,26.1,-1.7,0.0,31.5,Rainy
2023-05-10,Los Angeles,39.5,8.8,84.5,38.1,Rainy
2023-05-10,Chicago,18.7,-11.8,0.0,40.7,Cloudy
2023-05-10,Houston,-5.6,-7.2,0.0,26.3,Sunny
2023-05-10,Phoenix,-6.4,-8.5,0.0,36.0,Windy
2023-05-10,Philadelphia,31.0,-13.9,0.0,5.2,Sunny
2023-05-10,San Antonio,19.4,-1.0,0.0,11.9,Windy
2023-05-10,San Diego,28.4,25.9,0.0,22.3,Windy
2023-05-10,Dallas,36.7,25.2,0.0,33.6,Cloudy
2023-05-10,San Jose,2.1,-0.3,0.0,6.7,Snowy
2023-05-11,New York,6.1,-13.3,0.0,53.8,Windy
2023-05-11,Los Angeles,13.5,-10.1,0.0,19.5,Sunny
2023-05-11,Chicago,3.5,0.1,0.0,45.4,Rainy
2023-05-11,Houston,14.2,-1.7,34.2,55.9,Snowy
2023-05-11,Phoenix,19.0,14.0,58.7,22.3,Windy
2023-05-11,Philadelphia,10.7,1.6,81.9,13.4,Snowy
2023-05-11,San Antonio,26.1,-7.9,47.7,24.6,Cloudy
2023-05-11,San Diego,43.3,32.8,58.1,56.9,Snowy
2023-05-11,Dallas,29.6,-9.9,0.0,55.4,Rainy
2023-05-11,San Jose,13.9,12.4,0.0,33.3,Cloudy
2023-05-12,New York,29.5,22.3,0.0,49.4,Windy
2023-05-12,Los Angeles,21.9,8.3,8.5,22.0,Cloudy
2023-05-12,Chicago,40.1,9.9,0.0,12.5,Snowy
2023-05-12,Houston,30.4,-5.1,90.1,56.5,Windy
2023-05-12,Phoenix,35.3,-9.7,0.0,57.3,Windy
2023-05-12,Philadelphia,28.7,25.3,0.0,49.5,Cloudy
2023-05-12,San Antonio,-5.2,-13.4,0.0,24.1,Sunny
2023-05-12,San Diego,39.1,10.6,0.0,39.8,Cloudy
2023-05-12,Dallas,7.4,4.6,0.0,43.3,Snowy
2023-05-12,San Jose,25.8,-13.2,0.0,47.9,Sunny
2023-05-13,New York,10.2,-1.9,52.1,51.8,Cloudy
2023-05-13,Los Angeles,-7.8,-14.6,0.0,41.4,Sunny
2023-05-13,Chicago,39.9,38.3,0.0,40.1,Snowy
2023-05-13,Houston,35.9,-2.7,0.0,7.6,Rainy
2023-05-13,Phoenix,-9.0,-10.4,0.0,17.9,Snowy
2023-05-13,Philadelphia,38.8,-13.2,0.0,15.0,Rainy
2023-05-13,San Antonio,25.0,2.4,0.0,8.2,Snowy
2023-05-13,San Diego,5.8,-9.3,0.0,6.7,Cloudy
2023-05-13,Dallas,42.5,26.5,0.0,58.0,Cloudy
2023-05-13,San Jose,-1.1,-5.1,0.0,47.2,Windy
2023-05-14,New York,-2.7,-5.2,0.0,9.2,Rainy
2023-05-14,Los Angeles,35.7,30.0,0.0,55.7,Sunny
2023-05-14,Chicago,38.4,6.3,0.0,26.0,Rainy
2023-05-14,Houston,43.0,-5.0,68.8,49.4,Rainy
2023-05-14,Phoenix,-9.8,-12.5,48.6,55.7,Sunny
2023-05-14,Philadelphia,35.8,-1.4,0.0,0.9,Cloudy
2023-05-14,San Antonio,17.9,-10.2,0.0,30.5,Sunny
2023-05-14,San Diego,8.4,-9.2,0.0,2.5,Snowy
2023-05-14,Dallas,1.2,-0.3,29.4,12.4,Rainy
2023-05-14,San Jose,6.9,0.8,50.5,1.2,Sunny
2023-05-15,New York,-8.8,-13.1,0.0,30.5,Rainy
2023-05-15,Los Angeles,-1.3,-2.1,3.9,45.4,Rainy
2023-05-15,Chicago,2.6,-11.3,0.0,0.5,Snowy
2023-05-15,Houston,21.2,-9.6,0.0,13.8,Rainy
2023-05-15,Phoenix,11.5,-12.8,0.0,44.3,Sunny
2023-05-15,Philadelphia,33.0,-1.8,0.0,7.3,Windy
2023-05-15,San Antonio,-3.1,-13.2,65.4,6.7,Snowy
2023-05-15,San Diego,18.6,1.9,47.2,40.3,Cloudy
2023-05-15,Dallas,42.4,18.2,0.0,21.7,Windy
2023-05-15,San Jose,-3.1,-6.9,0.0,55.6,Windy
2023-05-16,New York,-4.0,-14.9,0.0,38.0,Windy
2023-05-16,Los Angeles,21.4,5.2,0.0,30.1,Sunny
2023-05-16,Chicago,8.7,-7.6,0.0,9.9,Sunny
2023-05-16,Houston,40.8,-8.8,0.0,56.2,Windy
2023-05-16,Phoenix,26.7,16.7,0.0,36.5,Rainy
2023-05-16,Philadelphia,7.7,3.4,0.0,3.9,Snowy
2023-05-16,San Antonio,20.6,-14.5,90.9,24.9,Rainy
2023-05-16,San Diego,-9.5,-13.9,0.0,15.8,Cloudy
2023-05-16,Dallas,-1.9,-14.5,0.0,54.7,Snowy
2023-05-16,San Jose,15.4,5.5,0.0,8.8,Sunny
2023-05-17,New York,36.7,27.0,0.0,22.1,Cloudy
2023-05-17,Los Angeles,1.9,-12.9,11.9,14.0,Snowy
2023-05-17,Chicago,2.4,0.7,0.0,20.3,Rainy
2023-05-17,Houston,19.6,8.4,0.0,16.6,Rainy
2023-05-17,Phoenix,27.0,3.0,0.0,46.8,Windy
2023-05-17,Philadelphia,32.9,-6.3,0.0,16.3,Snowy
2023-05-17,San Antonio,42.9,-2.1,0.0,47.9,Rainy
2023-05-17,San Diego,40.8,13.5,47.5,36.3,Windy
2023-05-17,Dallas,13.7,1.3,0.0,55.8,Cloudy
2023-05-17,San Jose,-3.1,-14.7,88.3,10.0,Sunny
2023-05-18,New York,43.7,14.0,91.1,40.7,Cloudy
2023-05-18,Los Angeles,18.6,-14.9,0.0,35.0,Rainy
2023-05-18,Chicago,27.0,-8.0,96.4,50.7,Cloudy
2023-05-18,Houston,18.1,4.4,0.0,43.2,Windy
2023-05-18,Phoenix,16.8,14.8,0.0,40.7,Snowy
2023-05-18,Philadelphia,-1.4,-2.8,0.0,7.1,Rainy
2023-05-18,San Antonio,5.5,-13.1,0.0,10.1,Cloudy
2023-05-18,San Diego,12.9,6.8,0.0,48.6,Snowy
2023-05-18,Dallas,24.7,-7.5,0.0,1.2,Windy
2023-05-18,San Jose,39.2,3.7,0.0,30.3,Windy
2023-05-19,New York,-6.8,-11.9,0.0,48.6,Cloudy
2023-05-19,Los Angeles,13.3,7.4,0.0,7.6,Snowy
2023-05-19,Chicago,-4.6,-5.1,8.6,31.1,Windy
2023-05-19,Houston,-5.9,-9.4,52.5,31.5,Windy
2023-05-19,Phoenix,31.8,3.0,0.0,7.2,Snowy
2023-05-19,Philadelphia,40.9,-2.6,2.0,24.4,Cloudy
2023-05-19,San Antonio,27.8,-9.9,0.0,54.7,Cloudy
2023-05-19,San Diego,44.2,42.4,0.0,21.4,Cloudy
2023-05-19,Dallas,-4.4,-5.0,0.0,48.4,Snowy
2023-05-19,San Jose,-0.7,-2.2,0.0,20.0,Rainy
2023-05-20,New York,-0.7,-10.0,0.0,32.2,Windy
2023-05-20,Los Angeles,36.8,33.8,0.0,2.6,Cloudy
2023-05-20,Chicago,39.1,-14.0,47.6,32.6,Snowy
2023-05-20,Houston,31.8,11.2,47.7,23.9,Windy
2023-05-20,Phoenix,9.5,-1.8,0.0,11.5,Windy
2023-05-20,Philadelphia,15.3,8.5,0.0,54.8,Sunny
2023-05-20,San Antonio,9.8,-9.7,0.0,43.6,Sunny
2023-05-20,San Diego,25.8,20.1,0.0,16.9,Rainy
2023-05-20,Dallas,18.8,-0.6,0.0,56.2,Rainy
2023-05-20,San Jose,37.7,18.2,0.0,40.3,Snowy
2023-05-21,New York,40.9,-9.7,0.0,25.3,Rainy
2023-05-21,Los Angeles,11.7,-6.1,0.0,49.4,Windy
2023-05-21,Chicago,26.6,15.6,0.0,11.0,Rainy
2023-05-21,Houston,3.0,-5.5,0.0,59.7,Cloudy
2023-05-21,Phoenix,1.1,-2.7,0.0,49.4,Windy
2023-05-21,Philadelphia,12.0,-9.0,0.0,45.8,Rainy
2023-05-21,San Antonio,29.8,13.9,0.0,39.2,Cloudy
2023-05-21,San Diego,40.7,8.4,0.0,24.7,Cloudy
2023-05-21,Dallas,11.6,-6.1,0.0,50.5,Rainy
2023-05-21,San Jose,19.6,5.9,46.0,39.6,Cloudy
2023-05-22,New York,18.1,-12.0,89.6,14.4,Rainy
2023-05-22,Los Angeles,21.3,0.8,0.0,28.1,Windy
2023-05-22,Chicago,-3.9,-12.4,2.2,17.0,Rainy
2023-05-22,Houston,6.5,-9.2,8.1,59.4,Windy
2023-05-22,Phoenix,-3.8,-8.1,0.0,16.8,Snowy
2023-05-22,Philadelphia,15.4,8.2,45.3,53.3,Cloudy
2023-05-22,San Antonio,-0.9,-9.7,0.0,30.3,Rainy
2023-05-22,San Diego,-8.0,-13.3,0.0,37.8,Sunny
2023-05-22,Dallas,35.6,-13.1,52.5,57.5,Windy
2023-05-22,San Jose,31.9,3.7,0.0,58.2,Cloudy
2023-05-23,New York,28.7,-0.5,0.0,10.1,Snowy
2023-05-23,Los Angeles,37.9,31.5,61.7,31.7,Sunny
2023-05-23,Chicago,10.2,8.5,73.6,19.6,Sunny
2023-05-23,Houston,7.9,-3.8,12.3,57.1,Rainy
2023-05-23,Phoenix,40.5,-10.8,0.0,50.6,Rainy
2023-05-23,Philadelphia,31.0,-1.4,0.0,3.7,Sunny
2023-05-23,San Antonio,26.9,12.5,0.0,6.4,Rainy
2023-05-23,San Diego,23.7,6.1,14.3,4.6,Cloudy
2023-05-23,Dallas,4.5,-8.2,0.0,29.6,Rainy
2023-05-23,San Jose,15.0,5.6,0.0,13.2,Snowy
2023-05-24,New York,6.9,-13.2,0.0,58.4,Cloudy
2023-05-24,Los Angeles,33.2,-1.2,94.1,35.2,Sunny
2023-05-24,Chicago,32.3,-14.0,0.0,3.4,Sunny
2023-05-24,Houston,-7.3,-14.0,38.7,0.5,Cloudy
2023-05-24,Phoenix,20.1,-4.0,0.0,10.5,Windy
2023-05-24,Philadelphia,37.6,19.4,73.4,29.0,Rainy
2023-05-24,San Antonio,5.0,2.9,0.0,20.4,Sunny
2023-05-24,San Diego,35.2,-0.8,93.7,2.6,Cloudy
2023-05-24,Dallas,-4.4,-7.0,0.0,2.3,Cloudy
2023-05-24,San Jose,32.8,-10.4,28.9,4.9,Snowy
2023-05-25,New York,14.0,-6.6,0.0,39.4,Sunny
2023-05-25,Los Angeles,16.6,13.8,0.0,47.6,Rainy
2023-05-25,Chicago,36.9,30.4,0.0,34.1,Cloudy
2023-05-25,Houston,-4.6,-9.9,0.0,10.7,Windy
2023-05-25,Phoenix,43.8,17.0,91.0,50.1,Windy
2023-05-25,Philadelphia,27.5,21.3,0.0,17.8,Windy
2023-05-25,San Antonio,38.1,17.0,45.3,7.6,Windy
2023-05-25,San Diego,2.8,-4.6,0.0,27.4,Cloudy
2023-05-25,Dallas,10.1,6.3,0.0,50.3,Snowy
2023-05-25,San Jose,30.0,20.2,12.2,26.4,Sunny
2023-05-26,New York,6.2,4.3,96.1,9.3,Snowy
2023-05-26,Los Angeles,17.1,-14.7,0.0,23.7,Windy
2023-05-26,Chicago,-7.1,-11.2,89.0,43.6,Cloudy
2023-05-26,Houston,1.3,-13.9,0.0,35.2,Cloudy
2023-05-26,Phoenix,30.6,-5.2,0.0,15.0,Windy
2023-05-26,Philadelphia,-4.3,-8.3,0.0,57.6,Rainy
2023-05-26,San Antonio,23.3,-0.8,3.4,45.3,Sunny
2023-05-26,San Diego,-3.5,-14.4,89.7,32.3,Snowy
2023-05-26,Dallas,10.9,10.0,0.0,39.6,Rainy
2023-05-26,San Jose,35.5,27.4,0.0,1.7,Rainy
2023-05-27,New York,11.0,-11.4,0.0,39.6,Rainy
2023-05-27,Los Angeles,37.8,21.2,0.0,25.9,Cloudy
2023-05-27,Chicago,14.8,6.7,0.0,22.7,Rainy
2023-05-27,Houston,3.4,-13.4,0.0,21.5,Snowy
2023-05-27,Phoenix,22.0,-8.0,0.0,47.3,Sunny
2023-05-27,Philadelphia,18.4,0.8,0.0,58.6,Cloudy
2023-05-27,San Antonio,18.7,16.7,0.0,9.8,Windy
2023-05-27,San Diego,-1.7,-10.7,1.5,16.7,Windy
2023-05-27,Dallas,38.6,25.8,0.4,36.1,Snowy
2023-05-27,San Jose,41.6,39.4,33.9,30.5,Windy
2023-05-28,New York,12.7,-14.8,0.0,47.6,Windy
2023-05-28,Los Angeles,-8.1,-14.9,74.8,15.7,Windy
2023-05-28,Chicago,25.9,17.9,0.0,9.4,Rainy
2023-05-28,Houston,-2.0,-9.8,43.3,29.5,Snowy
2023-05-28,Phoenix,7.8,2.8,0.0,49.7,Windy
2023-05-28,Philadelphia,-6.5,-13.9,0.0,33.2,Sunny
2023-05-28,San Antonio,19.6,15.0,0.0,8.0,Rainy
2023-05-28,San Diego,3.1,-8.6,0.0,3.2,Sunny
2023-05-28,Dallas,-9.8,-13.2,0.0,44.7,Snowy
2023-05-28,San Jose,16.5,14.3,0.0,0.1,Sunny
2023-05-29,New York,33.5,-14.4,0.0,30.6,Sunny
2023-05-29,Los Angeles,12.1,-3.4,0.0,46.3,Cloudy
2023-05-29,Chicago,41.6,36.6,0.0,4.5,Rainy
2023-05-29,Houston,3.0,1.0,0.0,39.1,Snowy
2023-05-29,Phoenix,-6.0,-6.5,0.0,12.3,Rainy
2023-05-29,Philadelphia,-4.9,-10.7,37.2,35.6,Rainy
2023-05-29,San Antonio,10.2,-4.1,0.0,28.2,Cloudy
2023-05-29,San Diego,41.3,-6.5,0.0,42.2,Windy
2023-05-29,Dallas,26.1,2.6,0.0,47.7,Rainy
2023-05-29,San Jose,0.9,-9.4,0.0,47.2,Windy
2023-05-30,New York,0.4,-7.7,0.0,14.4,Sunny
2023-05-30,Los Angeles,33.0,13.9,0.0,38.9,Cloudy
2023-05-30,Chicago,12.4,0.0,0.0,1.1,Windy
2023-05-30,Houston,10.1,-11.0,0.0,32.2,Windy
2023-05-30,Phoenix,26.7,13.0,0.0,49.1,Windy
2023-05-30,Philadelphia,-2.6,-7.6,0.0,47.1,Snowy
2023-05-30,San Antonio,40.2,-9.3,0.0,28.6,Sunny
2023-05-30,San Diego,18.3,16.3,0.0,29.0,Cloudy
2023-05-30,Dallas,7.1,-7.9,19.7,5.7,Snowy
2023-05-30,San Jose,4.2,-2.7,0.0,4.8,Cloudy
2023-05-31,New York,-6.4,-7.7,0.0,11.3,Snowy
2023-05-31,Los Angeles,15.4,-11.4,0.0,58.8,Rainy
2023-05-31,Chicago,-3.6,-12.5,0.0,7.4,Rainy
2023-05-31,Houston,2.5,-8.5,0.0,31.7,Rainy
2023-05-31,Phoenix,24.4,1.5,67.6,18.2,Sunny
2023-05-31,Philadelphia,14.8,9.1,0.0,16.0,Sunny
2023-05-31,San Antonio,17.3,-14.7,0.0,33.1,Sunny
2023-05-31,San Diego,28.3,26.1,3.0,19.8,Cloudy
2023-05-31,Dallas,4.4,-6.5,0.0,52.2,Snowy
2023-05-31,San Jose,14.5,-6.2,0.0,58.5,Rainy
2023-06-01,New York,9.6,-7.2,0.0,24.1,Cloudy
2023-06-01,Los Angeles,34.2,-13.9,0.0,38.0,Snowy
2023-06-01,Chicago,34.1,-10.1,0.0,17.7,Windy
2023-06-01,Houston,8.4,1.2,46.2,54.9,Sunny
2023-06-01,Phoenix,13.0,-2.7,0.0,14.0,Windy
2023-06-01,Philadelphia,-4.2,-5.4,0.0,54.3,Cloudy
2023-06-01,San Antonio,30.8,10.9,0.0,27.0,Snowy
2023-06-01,San Diego,6.6,-12.1,0.0,19.0,Cloudy
2023-06-01,Dallas,38.8,5.3,48.2,42.6,Snowy
2023-06-01,San Jose,0.3,-5.1,0.0,4.7,Cloudy
2023-06-02,New York,35.8,20.5,0.0,1.2,Windy
2023-06-02,Los Angeles,42.1,23.6,0.0,28.6,Rainy
2023-06-02,Chicago,14.0,-11.5,0.0,59.1,Sunny
2023-06-02,Houston,1.1,-2.3,0.0,57.8,Snowy
2023-06-02,Phoenix,41.4,33.3,0.0,37.4,Rainy
2023-06-02,Philadelphia,22.2,-10.2,0.0,54.0,Windy
2023-06-02,San Antonio,26.3,22.0,25.6,2.8,Sunny
2023-06-02,San Diego,37.7,-6.3,54.9,41.3,Snowy
2023-06-02,Dallas,16.9,12.4,0.0,21.7,Windy
2023-06-02,San Jose,43.4,-5.6,0.0,8.2,Windy
2023-06-03,New York,23.5,-0.6,0.0,42.5,Cloudy
2023-06-03,Los Angeles,-5.2,-8.1,0.0,39.6,Sunny
2023-06-03,Chicago,29.6,26.0,0.0,12.4,Cloudy
2023-06-03,Houston,11.1,-6.7,0.0,1.8,Windy
2023-06-03,Phoenix,3.9,-4.5,14.3,0.8,Sunny
2023-06-03,Philadelphia,19.7,18.4,0.0,9.4,Rainy
2023-06-03,San Antonio,15.7,4.4,0.0,55.1,Snowy
2023-06-03,San Diego,27.8,23.9,70.2,40.9,Sunny
2023-06-03,Dallas,33.8,0.4,0.0,24.2,Windy
2023-06-03,San Jose,17.0,15.5,0.0,13.0,Sunny
2023-06-04,New York,0.9,-2.1,0.0,50.5,Rainy
2023-06-04,Los Angeles,10.9,1.2,0.0,41.9,Rainy
2023-06-04,Chicago,1.1,-10.3,0.0,20.2,Snowy
2023-06-04,Houston,-6.4,-13.5,0.0,46.8,Snowy
2023-06-04,Phoenix,8.7,2.2,45.3,2.7,Rainy
2023-06-04,Philadelphia,13.1,-12.0,0.0,10.6,Windy
2023-06-04,San Antonio,30.5,19.6,69.6,18.0,Windy
2023-06-04,San Diego,38.5,-13.0,0.0,39.0,Snowy
2023-06-04,Dallas,-5.2,-12.3,0.0,22.5,Cloudy
2023-06-04,San Jose,39.7,26.7,47.4,45.1,Cloudy
2023-06-05,New York,-0.7,-7.7,57.2,1.0,Sunny
2023-06-05,Los Angeles,-4.6,-7.2,0.0,38.2,Rainy
2023-06-05,Chicago,31.9,15.4,0.0,22.5,Windy
2023-06-05,Houston,9.4,-6.1,0.0,33.1,Snowy
2023-06-05,Phoenix,42.4,39.9,0.0,21.5,Cloudy
2023-06-05,Philadelphia,13.7,-5.7,70.6,53.1,Cloudy
2023-06-05,San Antonio,31.0,6.4,0.0,45.6,Snowy
2023-06-05,San Diego,40.5,37.6,0.0,34.9,Rainy
2023-06-05,Dallas,4.2,-10.4,31.3,13.2,Cloudy
2023-06-05,San Jose,6.1,-14.3,0.0,31.1,Rainy
2023-06-06,New York,33.4,-9.1,0.0,4.8,Cloudy
2023-06-06,Los Angeles,17.0,1.3,93.8,7.6,Rainy
2023-06-06,Chicago,11.8,5.8,21.8,24.6,Snowy
2023-06-06,Houston,10.4,-15.0,0.0,29.9,Windy
2023-06-06,Phoenix,31.0,14.3,28.8,19.9,Rainy
2023-06-06,Philadelphia,31.3,-12.2,0.0,3.6,Windy
2023-06-06,San Antonio,42.9,29.2,0.0,59.0,Snowy
2023-06-06,San Diego,17.8,17.2,0.0,20.8,Snowy
2023-06-06,Dallas,41.0,-4.7,43.9,4.8,Cloudy
2023-06-06,San Jose,41.1,14.3,0.0,59.0,Windy
2023-06-07,New York,-8.2,-10.7,0.0,59.8,Snowy
2023-06-07,Los Angeles,10.7,-6.1,0.0,47.8,Rainy
2023-06-07,Chicago,27.9,-9.8,0.0,30.3,Sunny
2023-06-07,Houston,1.5,-1.4,0.0,19.2,Windy
2023-06-07,Phoenix,13.5,-13.5,0.0,59.3,Sunny
2023-06-07,Philadelphia,14.2,6.9,0.0,21.6,Cloudy
2023-06-07,San Antonio,21.6,11.9,15.6,27.4,Snowy
2023-06-07,San Diego,-6.8,-7.3,0.0,33.6,Windy
2023-06-07,Dallas,3.9,-14.2,0.0,27.1,Sunny
2023-06-07,San Jose,30.7,1.1,74.2,47.9,Snowy
2023-06-08,New York,22.1,18.4,0.0,25.9,Cloudy
2023-06-08,Los Angeles,-7.0,-11.0,23.3,11.7,Windy
2023-06-08,Chicago,-0.4,-4.6,0.0,47.8,Windy
2023-06-08,Houston,42.2,-12.5,30.7,4.1,Rainy
2023-06-08,Phoenix,-7.8,-11.3,0.0,38.5,Sunny
2023-06-08,Philadelphia,39.2,9.5,0.0,15.9,Sunny
2023-06-08,San Antonio,17.9,-2.5,0.0,9.1,Rainy
2023-06-08,San Diego,-6.6,-12.2,0.0,23.6,Windy
2023-06-08,Dallas,38.4,2.5,0.0,9.9,Snowy
2023-06-08,San Jose,32.9,31.8,0.0,59.7,Windy
2023-06-09,New York,10.4,8.0,0.0,58.2,Sunny
2023-06-09,Los Angeles,19.6,-9.9,0.0,58.1,Windy
2023-06-09,Chicago,5.6,2.9,0.0,6.4,Snowy
2023-06-09,Houston,30.7,-7.1,0.0,39.9,Windy
2023-06-09,Phoenix,10.1,4.9,0.0,25.2,Sunny
2023-06-09,Philadelphia,-8.7,-10.3,0.0,29.1,Rainy
2023-06-09,San Antonio,-4.0,-4.9,0.0,10.0,Cloudy
2023-06-09,San Diego,39.2,38.1,0.0,8.6,Sunny
2023-06-09,Dallas,1.5,-8.1,0.0,49.7,Cloudy
2023-06-09,San Jose,15.3,7.5,31.1,39.6,Rainy
2023-06-10,New York,29.6,24.0,85.8,51.8,Sunny
2023-06-10,Los Angeles,39.4,-14.6,0.0,16.1,Cloudy
2023-06-10,Chicago,-9.9,-10.6,0.0,42.4,Snowy
2023-06-10,Houston,24.3,16.9,0.0,35.8,Rainy
2023-06-10,Phoenix,39.9,22.1,0.0,43.2,Rainy
2023-06-10,Philadelphia,12.5,-4.9,0.0,34.3,Snowy
2023-06-10,San Antonio,12.0,3.1,0.0,7.6,Cloudy
2023-06-10,San Diego,31.5,-2.2,2.1,15.4,Sunny
2023-06-10,Dallas,34.9,-7.5,86.2,32.0,Windy
2023-06-10,San Jose,-3.7,-9.3,0.0,53.3,Windy
2023-06-11,New York,8.8,1.8,0.0,19.6,Sunny
2023-06-11,Los Angeles,26.5,23.7,0.0,6.8,Cloudy
2023-06-11,Chicago,23.1,-3.7,51.7,55.1,Sunny
2023-06-11,Houston,35.9,-12.0,0.0,40.3,Sunny
2023-06-11,Phoenix,38.6,2.0,6.3,13.5,Cloudy
2023-06-11,Philadelphia,34.6,-8.8,0.0,56.8,Cloudy
2023-06-11,San Antonio,40.6,-5.5,44.4,48.0,Sunny
2023-06-11,San Diego,25.4,7.2,74.2,10.4,Rainy
2023-06-11,Dallas,37.3,-4.8,55.6,49.1,Cloudy
2023-06-11,San Jose,38.7,20.8,0.0,2.6,Snowy
2023-06-12,New York,1.1,-0.7,0.0,27.2,Snowy
2023-06-12,Los Angeles,3.0,-6.9,0.0,21.9,Snowy
2023-06-12,Chicago,7.4,-9.6,0.0,21.4,Windy
2023-06-12,Houston,31.3,4.7,35.7,28.9,Cloudy
2023-06-12,Phoenix,3.4,-2.6,0.0,1.0,Snowy
2023-06-12,Philadelphia,29.0,11.7,0.0,12.6,Rainy
2023-06-12,San Antonio,36.1,33.3,0.0,25.8,Snowy
2023-06-12,San Diego,7.2,-7.4,0.0,56.3,Windy
2023-06-12,Dallas,24.7,16.2,0.0,49.9,Windy
2023-06-12,San Jose,-0.6,-5.9,0.0,39.8,Windy
2023-06-13,New York,36.9,5.8,0.0,52.3,Windy
2023-06-13,Los Angeles,21.0,-9.3,0.0,57.3,Snowy
2023-06-13,Chicago,44.4,-4.6,0.0,45.7,Windy
2023-06-13,Houston,2.5,-0.9,0.0,15.1,Sunny
2023-06-13,Phoenix,27.8,15.0,0.0,3.8,Sunny
2023-06-13,Philadelphia,20.0,19.2,0.0,4.4,Cloudy
2023-06-13,San Antonio,-7.9,-9.3,57.3,20.9,Cloudy
2023-06-13,San Diego,-1.4,-3.7,28.8,21.9,Cloudy
